Timestamp,Longitude,Latitude,TruLongitude,TruLatitude
50475,116.314561,39.960524,116.314561,39.960524
50476,116.314577,39.960523,116.314577,39.960523
50477,116.314591,39.960525,116.314591,39.960525
50478,116.314603,39.960525,116.314603,39.960525
50479,116.314618,39.960524,116.314618,39.960524
50480,116.314632,39.960524,116.314632,39.960524
50481,116.314645,39.960525,116.314645,39.960525
50482,116.314657,39.960524,116.314657,39.960524
50483,116.314674,39.960527,116.314674,39.960527
50484,116.314687,39.960526,116.314687,39.960526
50485,116.314699,39.960528,116.314699,39.960528
50486,116.314714,39.960529,116.314714,39.960529
50487,116.314726,39.960529,116.314726,39.960529
50488,116.314738,39.960532,116.314738,39.960532
50489,116.314752,39.960532,116.314752,39.960532
50490,116.314764,39.960532,116.314764,39.960532
50491,116.314779,39.96053,116.314779,39.96053
50492,116.314787,39.96053,116.314787,39.96053
50493,116.314802,39.960531,116.314802,39.960531
50494,116.314817,39.960529,116.314817,39.960529
50495,116.314828,39.960527,116.314828,39.960527
50496,116.314843,39.960527,116.314843,39.960527
50497,116.314854,39.960527,116.314854,39.960527
50498,116.314868,39.960526,116.314868,39.960526
50499,116.314882,39.960523,116.314882,39.960523
50500,116.314894,39.960523,116.314894,39.960523
50501,116.314909,39.960519,116.314909,39.960519
50502,116.314921,39.960519,116.314921,39.960519
50503,116.314934,39.960519,116.314934,39.960519
50504,116.314945,39.960517,116.314945,39.960517
50505,116.314959,39.960515,116.314959,39.960515
50506,116.314971,39.960513,116.314971,39.960513
50507,116.314982,39.960514,116.314982,39.960514
50508,116.314997,39.960515,116.314997,39.960515
50509,116.315009,39.960516,116.315009,39.960516
50510,116.315023,39.960514,116.315023,39.960514
50511,116.315035,39.960515,116.315035,39.960515
50512,116.315047,39.960514,116.315047,39.960514
50513,116.315064,39.960515,116.315064,39.960515
50514,116.315076,39.960514,116.315076,39.960514
50515,116.315088,39.960512,116.315088,39.960512
50516,116.315104,39.960514,116.315104,39.960514
50517,116.315115,39.960514,116.315115,39.960514
50518,116.315129,39.960512,116.315129,39.960512
50519,116.315139,39.960513,116.315139,39.960513
50520,116.315154,39.960514,116.315154,39.960514
50521,116.315169,39.960512,116.315169,39.960512
50522,116.31518,39.960514,116.31518,39.960514
50523,116.315194,39.960512,116.315194,39.960512
50524,116.315209,39.96051,116.315209,39.96051
50525,116.31522,39.96051,116.31522,39.96051
50526,116.315235,39.960512,116.315235,39.960512
50527,116.315249,39.960515,116.315249,39.960515
50528,116.315265,39.960515,116.315265,39.960515
50529,116.315277,39.960515,116.315277,39.960515
50530,116.315289,39.960515,116.315289,39.960515
50531,116.315306,39.960517,116.315306,39.960517
50532,116.31532,39.960518,116.31532,39.960518
50533,116.315332,39.960521,116.315332,39.960521
50534,116.315346,39.960522,116.315346,39.960522
50535,116.315362,39.960522,116.315362,39.960522
50536,116.315375,39.960523,116.315375,39.960523
50537,116.315392,39.960524,116.315392,39.960524
50538,116.315404,39.960526,116.315404,39.960526
50539,116.31542,39.960527,116.31542,39.960527
50540,116.315431,39.960524,116.315431,39.960524
50541,116.315446,39.960525,116.315446,39.960525
50542,116.315462,39.960522,116.315462,39.960522
50543,116.315477,39.960522,116.315477,39.960522
50544,116.31549,39.960549,116.31549,39.960521
50545,116.315504,39.960543,116.315504,39.960522
50546,116.315521,39.960535,116.315521,39.960521
50547,116.315534,39.960533,116.315534,39.960519
50548,116.315551,39.960526,116.315551,39.960519
50549,116.315563,39.960518,116.315563,39.960518
50550,116.315578,39.960519,116.315578,39.960519
50551,116.315594,39.960517,116.315594,39.960517
50552,116.315609,39.960517,116.315609,39.960517
50553,116.315621,39.960517,116.315621,39.960517
50554,116.315635,39.960518,116.315635,39.960518
50555,116.315649,39.960518,116.315649,39.960518
50556,116.315665,39.960516,116.315665,39.960516
50557,116.315681,39.960518,116.315681,39.960518
50558,116.315695,39.960515,116.315695,39.960515
50559,116.315709,39.960516,116.315709,39.960516
50560,116.315722,39.960517,116.315722,39.960517
50561,116.315736,39.960514,116.315736,39.960514
50562,116.315751,39.960515,116.315751,39.960515
50563,116.315767,39.960516,116.315767,39.960516
50564,116.315779,39.960516,116.315779,39.960516
50565,116.315795,39.960515,116.315795,39.960515
50566,116.31581,39.960516,116.31581,39.960516
50567,116.315828,39.960515,116.315828,39.960515
50568,116.315841,39.960515,116.315841,39.960515
50569,116.315855,39.960513,116.315855,39.960513
50570,116.31587,39.960515,116.31587,39.960515
50571,116.315884,39.960514,116.315884,39.960514
50572,116.315898,39.960514,116.315898,39.960514
50573,116.31591,39.960515,116.31591,39.960515
50574,116.315926,39.960514,116.315926,39.960514
50575,116.31594,39.960513,116.31594,39.960513
50576,116.315957,39.960516,116.315957,39.960516
50577,116.315969,39.960515,116.315969,39.960515
50578,116.315983,39.960516,116.315983,39.960516
50579,116.315999,39.960514,116.315999,39.960514
50580,116.316011,39.960515,116.316011,39.960515
50581,116.316023,39.960513,116.316023,39.960513
50582,116.316041,39.960516,116.316041,39.960516
50583,116.316053,39.960514,116.316053,39.960514
50584,116.316069,39.960515,116.316069,39.960515
50585,116.316084,39.960514,116.316084,39.960514
50586,116.316096,39.960514,116.316096,39.960514
50587,116.316109,39.960515,116.316109,39.960515
50588,116.316125,39.960512,116.316125,39.960512
50589,116.316137,39.960513,116.316137,39.960513
50590,116.316149,39.960513,116.316149,39.960513
50591,116.316165,39.960513,116.316165,39.960513
50592,116.316178,39.960513,116.316178,39.960513
50593,116.316191,39.960515,116.316191,39.960515
50594,116.316206,39.960514,116.316206,39.960514
50595,116.31622,39.960516,116.31622,39.960516
50596,116.316234,39.960518,116.316234,39.960518
50597,116.316247,39.960518,116.316247,39.960518
50598,116.31626,39.960519,116.31626,39.960519
50599,116.316272,39.960517,116.316272,39.960517
50600,116.316281,39.960516,116.316281,39.960516
50601,116.316294,39.960517,116.316294,39.960517
50602,116.316304,39.960514,116.316304,39.960514
50603,116.31631,39.960509,116.31631,39.960509
50604,116.316321,39.960504,116.316321,39.960504
50605,116.316326,39.960496,116.316326,39.960496
50606,116.316328,39.960484,116.316328,39.960484
50607,116.316332,39.960476,116.316332,39.960476
50608,116.316333,39.960467,116.316333,39.960467
50609,116.316333,39.960456,116.316333,39.960456
50610,116.316332,39.960445,116.316332,39.960445
50611,116.31633,39.960435,116.31633,39.960435
50612,116.316329,39.960419,116.316329,39.960419
50613,116.316329,39.960409,116.316329,39.960409
50614,116.316327,39.960398,116.316327,39.960398
50615,116.316326,39.960386,116.316326,39.960386
50616,116.316324,39.960372,116.316324,39.960372
50617,116.316323,39.960362,116.316323,39.960362
50618,116.31632,39.960351,116.31632,39.960351
50619,116.316321,39.960339,116.316321,39.960339
50620,116.316321,39.960327,116.316321,39.960327
50621,116.31632,39.960315,116.31632,39.960315
50622,116.316322,39.960301,116.316322,39.960301
50623,116.316325,39.96029,116.316325,39.96029
50624,116.316326,39.960279,116.316326,39.960279
50625,116.316325,39.960265,116.316325,39.960265
50626,116.316325,39.960251,116.316325,39.960251
50627,116.316327,39.960242,116.316327,39.960242
50628,116.316326,39.960229,116.316326,39.960229
50629,116.316327,39.960219,116.316327,39.960219
50630,116.316329,39.960206,116.316329,39.960206
50631,116.316327,39.960194,116.316327,39.960194
50632,116.316329,39.960181,116.316329,39.960181
50633,116.316326,39.960171,116.316326,39.960171
50634,116.316326,39.960158,116.316326,39.960158
50635,116.316326,39.960146,116.316326,39.960146
50636,116.316325,39.960136,116.316325,39.960136
50637,116.316325,39.960123,116.316325,39.960123
50638,116.316325,39.960113,116.316325,39.960113
50639,116.316323,39.9601,116.316323,39.9601
50640,116.316325,39.96009,116.316325,39.96009
50641,116.316324,39.960077,116.316324,39.960077
50642,116.316328,39.960068,116.316328,39.960068
50643,116.316327,39.960055,116.316327,39.960055
50644,116.316325,39.960044,116.316325,39.960044
50645,116.316327,39.960033,116.316327,39.960033
50646,116.316328,39.960022,116.316328,39.960022
50647,116.316328,39.96001,116.316328,39.96001
50648,116.316331,39.960002,116.316331,39.960002
50649,116.31633,39.959991,116.31633,39.959991
50650,116.316332,39.959979,116.316332,39.959979
50651,116.316329,39.95997,116.316329,39.95997
50652,116.316331,39.959957,116.316331,39.959957
50653,116.316332,39.959946,116.316332,39.959946
50654,116.316334,39.959936,116.316334,39.959936
50655,116.316332,39.959924,116.316332,39.959924
50656,116.316332,39.959914,116.316332,39.959914
50657,116.316331,39.959903,116.316331,39.959903
50658,116.316333,39.95989,116.316333,39.95989
50659,116.316334,39.959877,116.316334,39.959877
50660,116.316332,39.959867,116.316332,39.959867
50661,116.316333,39.959857,116.316333,39.959857
50662,116.316331,39.959845,116.316331,39.959845
50663,116.316333,39.959835,116.316333,39.959835
50664,116.316333,39.959823,116.316333,39.959823
50665,116.316333,39.959813,116.316333,39.959813
50666,116.316333,39.959801,116.316333,39.959801
50667,116.316335,39.959788,116.316335,39.959788
50668,116.316333,39.959775,116.316333,39.959775
50669,116.316337,39.959767,116.316337,39.959767
50670,116.316336,39.959755,116.316336,39.959755
50671,116.316337,39.959743,116.316337,39.959743
50672,116.316336,39.959731,116.316336,39.959731
50673,116.316337,39.959721,116.316337,39.959721
50674,116.316337,39.95971,116.316337,39.95971
50675,116.316334,39.959701,116.316334,39.959701
50676,116.316336,39.959688,116.316336,39.959688
50677,116.316337,39.959677,116.316337,39.959677
50678,116.316334,39.959667,116.316334,39.959667
50679,116.316333,39.959655,116.316333,39.959655
50680,116.316335,39.959644,116.316335,39.959644
50681,116.316334,39.959632,116.316334,39.959632
50682,116.316332,39.959622,116.316332,39.959622
50683,116.31633,39.959613,116.31633,39.959613
50684,116.316333,39.959602,116.316333,39.959602
50685,116.316332,39.959591,116.316332,39.959591
50686,116.316332,39.959581,116.316332,39.959581
50687,116.316334,39.959569,116.316334,39.959569
50688,116.316334,39.959559,116.316334,39.959559
50689,116.316334,39.959551,116.316334,39.959551
50690,116.316333,39.959538,116.316333,39.959538
50691,116.316334,39.95953,116.316334,39.95953
50692,116.316333,39.959522,116.316333,39.959522
50693,116.316331,39.95951,116.316331,39.95951
50694,116.316332,39.959501,116.316332,39.959501
50695,116.316334,39.959493,116.316334,39.959493
50696,116.316331,39.959483,116.316331,39.959483
50697,116.316332,39.959472,116.316332,39.959472
50698,116.316335,39.959462,116.316335,39.959462
50699,116.316614,39.959452,116.316336,39.959452
50700,116.316515,39.959442,116.316335,39.959442
50701,116.316425,39.959434,116.316335,39.959434
50702,116.316394,39.959422,116.31634,39.959422
50703,116.316349,39.959414,116.31634,39.959414
50704,116.31634,39.959405,116.31634,39.959405
50705,116.316343,39.959396,116.316343,39.959396
50706,116.316344,39.959384,116.316344,39.959384
50707,116.316346,39.959373,116.316346,39.959373
50708,116.316341,39.959363,116.316341,39.959363
50709,116.316343,39.959354,116.316343,39.959354
50710,116.316345,39.959342,116.316345,39.959342
50711,116.316342,39.959334,116.316342,39.959334
50712,116.316344,39.959324,116.316344,39.959324
50713,116.316345,39.959312,116.316345,39.959312
50714,116.316346,39.959305,116.316346,39.959305
50715,116.316348,39.959294,116.316348,39.959294
50716,116.316349,39.959285,116.316349,39.959285
50717,116.316349,39.959272,116.316349,39.959272
50718,116.316353,39.959263,116.316353,39.959263
50719,116.316352,39.959251,116.316352,39.959251
50720,116.316358,39.959244,116.316358,39.959244
50721,116.316357,39.959232,116.316357,39.959232
50722,116.31636,39.959221,116.31636,39.959221
50723,116.316358,39.959213,116.316358,39.959213
50724,116.31636,39.959202,116.31636,39.959202
50725,116.316361,39.959191,116.316361,39.959191
50726,116.31636,39.959183,116.31636,39.959183
50727,116.316363,39.959172,116.316363,39.959172
50728,116.316366,39.959163,116.316366,39.959163
50729,116.316366,39.959153,116.316366,39.959153
50730,116.316366,39.959142,116.316366,39.959142
50731,116.316367,39.959131,116.316367,39.959131
50732,116.316368,39.959119,116.316368,39.959119
50733,116.316368,39.95911,116.316368,39.95911
50734,116.316368,39.959098,116.316368,39.959098
50735,116.316368,39.959087,116.316368,39.959087
50736,116.316371,39.959077,116.316371,39.959077
50737,116.316372,39.959068,116.316372,39.959068
50738,116.316374,39.959056,116.316374,39.959056
50739,116.316373,39.959045,116.316373,39.959045
50740,116.316372,39.959033,116.316372,39.959033
50741,116.316374,39.959022,116.316374,39.959022
50742,116.316374,39.959013,116.316374,39.959013
50743,116.316375,39.959001,116.316375,39.959001
50744,116.316376,39.958993,116.316376,39.958993
50745,116.316375,39.958981,116.316375,39.958981
50746,116.316373,39.958969,116.316373,39.958969
50747,116.316373,39.958958,116.316373,39.958958
50748,116.316374,39.958948,116.316374,39.958948
50749,116.316373,39.958938,116.316373,39.958938
50750,116.316374,39.958927,116.316374,39.958927
50751,116.316372,39.958915,116.316372,39.958915
50752,116.316374,39.958904,116.316374,39.958904
50753,116.316371,39.958892,116.316371,39.958892
50754,116.316372,39.958881,116.316372,39.958881
50755,116.316372,39.958868,116.316372,39.958868
50756,116.316373,39.958857,116.316373,39.958857
50757,116.316373,39.958847,116.316373,39.958847
50758,116.316372,39.958837,116.316372,39.958837
50759,116.316373,39.958823,116.316373,39.958823
50760,116.316372,39.958813,116.316372,39.958813
50761,116.316373,39.958801,116.316373,39.958801
50762,116.316374,39.958789,116.316374,39.958789
50763,116.316373,39.95878,116.316373,39.95878
50764,116.316371,39.95877,116.316371,39.95877
50765,116.316373,39.958756,116.316373,39.958756
50766,116.316374,39.958746,116.316374,39.958746
50767,116.316374,39.958732,116.316374,39.958732
50768,116.316373,39.958723,116.316373,39.958723
50769,116.316373,39.95871,116.316373,39.95871
50770,116.316373,39.9587,116.316373,39.9587
50771,116.316371,39.958687,116.316371,39.958687
50772,116.316372,39.958676,116.316372,39.958676
50773,116.316373,39.958663,116.316373,39.958663
50774,116.316373,39.958652,116.316373,39.958652
50775,116.316375,39.958642,116.316375,39.958642
50776,116.316375,39.95863,116.316375,39.95863
50777,116.316379,39.958621,116.316379,39.958621
50778,116.316378,39.95861,116.316378,39.95861
50779,116.316378,39.9586,116.316378,39.9586
50780,116.316377,39.958587,116.316377,39.958587
50781,116.316376,39.958577,116.316376,39.958577
50782,116.316377,39.958564,116.316377,39.958564
50783,116.316377,39.958553,116.316377,39.958553
50784,116.316375,39.958543,116.316375,39.958543
50785,116.316374,39.95853,116.316374,39.95853
50786,116.316376,39.958522,116.316376,39.958522
50787,116.316375,39.958509,116.316375,39.958509
50788,116.316373,39.958498,116.316373,39.958498
50789,116.316372,39.958485,116.316372,39.958485
50790,116.316374,39.958475,116.316374,39.958475
50791,116.316373,39.958463,116.316373,39.958463
50792,116.316376,39.958454,116.316376,39.958454
50793,116.316375,39.958442,116.316375,39.958442
50794,116.316374,39.958432,116.316374,39.958432
50795,116.316374,39.95842,116.316374,39.95842
50796,116.316377,39.958408,116.316377,39.958408
50797,116.31638,39.958399,116.31638,39.958399
50798,116.316376,39.958386,116.316376,39.958386
50799,116.316379,39.958375,116.316379,39.958375
50800,116.316378,39.958364,116.316378,39.958364
50801,116.316378,39.958355,116.316378,39.958355
50802,116.316379,39.958342,116.316379,39.958342
50803,116.316379,39.958333,116.316379,39.958333
50804,116.316383,39.958321,116.316383,39.958321
50805,116.316383,39.958312,116.316383,39.958312
50806,116.316386,39.958303,116.316386,39.958303
50807,116.316384,39.95829,116.316384,39.95829
50808,116.316387,39.958279,116.316387,39.958279
50809,116.316387,39.958269,116.316387,39.958269
50810,116.316385,39.958255,116.316385,39.958255
50811,116.316387,39.958245,116.316387,39.958245
50812,116.31639,39.958235,116.31639,39.958235
50813,116.316388,39.958222,116.316388,39.958222
50814,116.31639,39.958212,116.31639,39.958212
50815,116.316389,39.958202,116.316389,39.958202
50816,116.316394,39.958192,116.316394,39.958192
50817,116.316394,39.958181,116.316394,39.958181
50818,116.316393,39.958171,116.316393,39.958171
50819,116.316397,39.958159,116.316397,39.958159
50820,116.316395,39.95815,116.316395,39.95815
50821,116.316395,39.958143,116.316395,39.958143
50822,116.316394,39.958134,116.316394,39.958134
50823,116.316391,39.958124,116.316391,39.958124
50824,116.316384,39.958118,116.316384,39.958118
50825,116.316376,39.958109,116.316376,39.958109
50826,116.31637,39.9581,116.31637,39.9581
50827,116.316361,39.958095,116.316361,39.958095
50828,116.316349,39.958089,116.316349,39.958089
50829,116.316339,39.958084,116.316339,39.958084
50830,116.316323,39.958081,116.316323,39.958081
50831,116.316309,39.958079,116.316309,39.958079
50832,116.316297,39.958079,116.316297,39.958079
50833,116.316281,39.958079,116.316281,39.958079
50834,116.316268,39.958079,116.316268,39.958079
50835,116.316254,39.95808,116.316254,39.95808
50836,116.316241,39.958078,116.316241,39.958078
50837,116.316225,39.958079,116.316225,39.958079
50838,116.316212,39.958079,116.316212,39.958079
50839,116.316196,39.958078,116.316196,39.958078
50840,116.316182,39.958076,116.316182,39.958076
50841,116.316169,39.958077,116.316169,39.958077
50842,116.316157,39.958077,116.316157,39.958077
50843,116.316139,39.958079,116.316139,39.958079
50844,116.316127,39.958078,116.316127,39.958078
50845,116.316114,39.958078,116.316114,39.958078
50846,116.316096,39.958075,116.316096,39.958075
50847,116.316082,39.958076,116.316082,39.958076
50848,116.316066,39.958076,116.316066,39.958076
50849,116.316052,39.958072,116.316052,39.958072
50850,116.31604,39.958073,116.31604,39.958073
50851,116.316026,39.958071,116.316026,39.958071
50852,116.316011,39.958073,116.316011,39.958073
50853,116.315996,39.958072,116.315996,39.958072
50854,116.315983,39.958071,116.315983,39.958071
50855,116.315967,39.958074,116.315967,39.958074
50856,116.31595,39.958073,116.31595,39.958073
50857,116.315936,39.958071,116.315936,39.958071
50858,116.315922,39.958071,116.315922,39.958071
50859,116.315908,39.958072,116.315908,39.958072
50860,116.315898,39.958072,116.315898,39.958072
50861,116.315884,39.958076,116.315884,39.958076
50862,116.315872,39.958076,116.315872,39.958076
50863,116.315855,39.958076,116.315855,39.958076
50864,116.31584,39.95808,116.31584,39.95808
50865,116.315826,39.95808,116.315826,39.95808
50866,116.31581,39.958077,116.31581,39.958077
50867,116.315793,39.958078,116.315793,39.958078
50868,116.315779,39.958077,116.315779,39.958077
50869,116.315763,39.958077,116.315763,39.958077
50870,116.315749,39.958073,116.315749,39.958073
50871,116.315735,39.958073,116.315735,39.958073
50872,116.315719,39.958071,116.315719,39.958071
50873,116.315707,39.958071,116.315707,39.958071
50874,116.315693,39.95807,116.315693,39.95807
50875,116.315677,39.95807,116.315677,39.95807
50876,116.315662,39.958069,116.315662,39.958069
50877,116.315649,39.95807,116.315649,39.95807
50878,116.315633,39.958072,116.315633,39.958072
50879,116.315619,39.95807,116.315619,39.95807
50880,116.315607,39.958071,116.315607,39.958071
50881,116.315593,39.95807,116.315593,39.95807
50882,116.315579,39.95807,116.315579,39.95807
50883,116.315564,39.958069,116.315564,39.958069
50884,116.315548,39.958068,116.315548,39.958068
50885,116.315537,39.958068,116.315537,39.958068
50886,116.31552,39.958066,116.31552,39.958066
50887,116.315506,39.958067,116.315506,39.958067
50888,116.315491,39.958066,116.315491,39.958066
50889,116.315474,39.958065,116.315474,39.958065
50890,116.315459,39.958064,116.315459,39.958064
50891,116.315444,39.958062,116.315444,39.958062
50892,116.315429,39.958063,116.315429,39.958063
50893,116.315416,39.958061,116.315416,39.958061
50894,116.315404,39.958062,116.315404,39.958062
50895,116.315388,39.95806,116.315388,39.95806
50896,116.315376,39.95806,116.315376,39.95806
50897,116.315362,39.958058,116.315362,39.958058
50898,116.315347,39.958056,116.315347,39.958056
50899,116.315331,39.958055,116.315331,39.958055
50900,116.31532,39.958055,116.31532,39.958055
50901,116.315305,39.958053,116.315305,39.958053
50902,116.31529,39.958052,116.31529,39.958052
50903,116.315282,39.958053,116.315282,39.958053
50904,116.315267,39.958051,116.315267,39.958051
50905,116.315255,39.95805,116.315255,39.95805
50906,116.315243,39.958051,116.315243,39.958051
50907,116.31523,39.958052,116.31523,39.958052
50908,116.315217,39.958052,116.315217,39.958052
50909,116.315203,39.958054,116.315203,39.958054
50910,116.31519,39.958053,116.31519,39.958053
50911,116.315175,39.958054,116.315175,39.958054
50912,116.31516,39.958051,116.31516,39.958051
50913,116.315146,39.958053,116.315146,39.958053
50914,116.31513,39.958051,116.31513,39.958051
50915,116.315118,39.958051,116.315118,39.958051
50916,116.315103,39.958052,116.315103,39.958052
50917,116.315088,39.958051,116.315088,39.958051
50918,116.315076,39.958051,116.315076,39.958051
50919,116.315061,39.958052,116.315061,39.958052
50920,116.315046,39.958052,116.315046,39.958052
50921,116.315032,39.958054,116.315032,39.958054
50922,116.315021,39.958054,116.315021,39.958054
50923,116.315006,39.958055,116.315006,39.958055
50924,116.314996,39.958056,116.314996,39.958056
50925,116.31498,39.958056,116.31498,39.958056
50926,116.314968,39.958057,116.314968,39.958057
50927,116.314954,39.958057,116.314954,39.958057
50928,116.314942,39.958059,116.314942,39.958059
50929,116.314931,39.95806,116.314931,39.95806
50930,116.314916,39.958061,116.314916,39.958061
50931,116.314904,39.95806,116.314904,39.95806
50932,116.31489,39.958059,116.31489,39.958059
50933,116.314878,39.958062,116.314878,39.958062
50934,116.314867,39.95806,116.314867,39.95806
50935,116.314853,39.958058,116.314853,39.958058
50936,116.314839,39.95806,116.314839,39.95806
50937,116.314828,39.958059,116.314828,39.958059
50938,116.314817,39.95806,116.314817,39.95806
50939,116.314804,39.958058,116.314804,39.958058
50940,116.314792,39.958057,116.314792,39.958057
50941,116.314781,39.958056,116.314781,39.958056
50942,116.314768,39.958059,116.314768,39.958059
50943,116.314755,39.958057,116.314755,39.958057
50944,116.314742,39.958056,116.314742,39.958056
50945,116.314732,39.958058,116.314732,39.958058
50946,116.314717,39.958059,116.314717,39.958059
50947,116.314706,39.958059,116.314706,39.958059
50948,116.31469,39.958059,116.31469,39.958059
50949,116.314677,39.95806,116.314677,39.95806
50950,116.314663,39.958059,116.314663,39.958059
50951,116.314654,39.958061,116.314654,39.958061
50952,116.314639,39.95806,116.314639,39.95806
50953,116.314625,39.958058,116.314625,39.958058
50954,116.314613,39.958058,116.314613,39.958058
50955,116.314601,39.958059,116.314601,39.958059
50956,116.314588,39.95806,116.314588,39.95806
50957,116.314573,39.958057,116.314573,39.958057
50958,116.314561,39.958059,116.314561,39.958059
50959,116.314547,39.95806,116.314547,39.95806
50960,116.314531,39.958057,116.314531,39.958057
50961,116.314518,39.958058,116.314518,39.958058
50962,116.314507,39.958056,116.314507,39.958056
50963,116.314493,39.958058,116.314493,39.958058
50964,116.314479,39.958056,116.314479,39.958056
50965,116.314468,39.958054,116.314468,39.958054
50966,116.314454,39.958053,116.314454,39.958053
50967,116.314439,39.958053,116.314439,39.958053
50968,116.314425,39.958052,116.314425,39.958052
50969,116.31441,39.958052,116.31441,39.958052
50970,116.314399,39.958049,116.314399,39.958049
50971,116.314387,39.958049,116.314387,39.958049
50972,116.314376,39.95805,116.314376,39.95805
50973,116.314361,39.958048,116.314361,39.958048
50974,116.314349,39.958047,116.314349,39.958047
50975,116.314336,39.958049,116.314336,39.958049
50976,116.314322,39.958049,116.314322,39.958049
50977,116.314311,39.958048,116.314311,39.958048
50978,116.314297,39.958046,116.314297,39.958046
50979,116.314283,39.958047,116.314283,39.958047
50980,116.31427,39.958044,116.31427,39.958044
50981,116.314254,39.958044,116.314254,39.958044
50982,116.314242,39.958042,116.314242,39.958042
50983,116.314228,39.958042,116.314228,39.958042
50984,116.314215,39.95804,116.314215,39.95804
50985,116.314199,39.958038,116.314199,39.958038
50986,116.314184,39.958039,116.314184,39.958039
50987,116.314172,39.958034,116.314172,39.958034
50988,116.314155,39.958035,116.314155,39.958035
50989,116.314138,39.958035,116.314138,39.958035
50990,116.314123,39.958034,116.314123,39.958034
50991,116.314109,39.958034,116.314109,39.958034
50992,116.314096,39.958034,116.314096,39.958034
50993,116.314078,39.958034,116.314078,39.958034
50994,116.314063,39.958034,116.314063,39.958034
50995,116.314049,39.958035,116.314049,39.958035
50996,116.314033,39.958035,116.314033,39.958035
50997,116.314017,39.958035,116.314017,39.958035
50998,116.314001,39.958033,116.314001,39.958033
50999,116.313986,39.958035,116.313986,39.958035
51000,116.313969,39.958034,116.313969,39.958034
51001,116.313952,39.958035,116.313952,39.958035
51002,116.313938,39.958034,116.313938,39.958034
51003,116.313925,39.958032,116.313925,39.958032
51004,116.313909,39.958032,116.313909,39.958032
51005,116.313898,39.958031,116.313898,39.958031
51006,116.313882,39.958031,116.313882,39.958031
51007,116.313867,39.958033,116.313867,39.958033
51008,116.313852,39.958031,116.313852,39.958031
51009,116.313838,39.958032,116.313838,39.958032
51010,116.313823,39.958032,116.313823,39.958032
51011,116.313808,39.958037,116.313808,39.958037
51012,116.313794,39.958037,116.313794,39.958037
51013,116.313781,39.958037,116.313781,39.958037
51014,116.313767,39.958039,116.313767,39.958039
51015,116.313751,39.958041,116.313751,39.958041
51016,116.313738,39.958043,116.313738,39.958043
51017,116.313722,39.95804,116.313722,39.95804
51018,116.313706,39.958042,116.313706,39.958042
51019,116.313692,39.95804,116.313692,39.95804
51020,116.313679,39.958042,116.313679,39.958042
51021,116.313662,39.95804,116.313662,39.95804
51022,116.313646,39.958038,116.313646,39.958038
51023,116.313634,39.958036,116.313634,39.958036
51024,116.313618,39.958036,116.313618,39.958036
51025,116.313601,39.958037,116.313601,39.958037
51026,116.313587,39.958034,116.313587,39.958034
51027,116.313574,39.958035,116.313574,39.958035
51028,116.313558,39.958034,116.313558,39.958034
51029,116.313545,39.958036,116.313545,39.958036
51030,116.31353,39.958036,116.31353,39.958036
51031,116.313516,39.958035,116.313516,39.958035
51032,116.313497,39.958035,116.313497,39.958035
51033,116.313484,39.958036,116.313484,39.958036
51034,116.31347,39.958034,116.31347,39.958034
51035,116.313453,39.958036,116.313453,39.958036
51036,116.313439,39.958034,116.313439,39.958034
51037,116.313422,39.958033,116.313422,39.958033
51038,116.313404,39.958033,116.313404,39.958033
51039,116.31339,39.958033,116.31339,39.958033
51040,116.313375,39.958033,116.313375,39.958033
51041,116.31336,39.958032,116.31336,39.958032
51042,116.313344,39.958034,116.313344,39.958034
51043,116.31333,39.958033,116.31333,39.958033
51044,116.313313,39.958033,116.313313,39.958033
51045,116.313299,39.958034,116.313299,39.958034
51046,116.313283,39.958034,116.313283,39.958034
51047,116.313272,39.958033,116.313272,39.958033
51048,116.313255,39.958035,116.313255,39.958035
51049,116.313242,39.958036,116.313242,39.958036
51050,116.313225,39.958036,116.313225,39.958036
51051,116.313209,39.958035,116.313209,39.958035
51052,116.313194,39.958036,116.313194,39.958036
51053,116.313177,39.958034,116.313177,39.958034
51054,116.313162,39.958035,116.313162,39.958035
51055,116.31315,39.958035,116.31315,39.958035
51056,116.313133,39.958036,116.313133,39.958036
51057,116.313119,39.958034,116.313119,39.958034
51058,116.313105,39.958033,116.313105,39.958033
51059,116.313086,39.958034,116.313086,39.958034
51060,116.313072,39.958034,116.313072,39.958034
51061,116.313058,39.958032,116.313058,39.958032
51062,116.313045,39.958034,116.313045,39.958034
51063,116.313028,39.958032,116.313028,39.958032
51064,116.313014,39.95803,116.313014,39.95803
51065,116.313,39.958029,116.313,39.958029
51066,116.312985,39.95803,116.312985,39.95803
51067,116.31297,39.958031,116.31297,39.958031
51068,116.312956,39.958028,116.312956,39.958028
51069,116.312941,39.958029,116.312941,39.958029
51070,116.312926,39.958029,116.312926,39.958029
51071,116.312912,39.95803,116.312912,39.95803
51072,116.312897,39.958028,116.312897,39.958028
51073,116.312883,39.958028,116.312883,39.958028
51074,116.312868,39.958027,116.312868,39.958027
51075,116.312851,39.958028,116.312851,39.958028
51076,116.312836,39.958027,116.312836,39.958027
51077,116.312824,39.958026,116.312824,39.958026
51078,116.312808,39.958027,116.312808,39.958027
51079,116.312795,39.958028,116.312795,39.958028
51080,116.312782,39.958026,116.312782,39.958026
51081,116.312767,39.958027,116.312767,39.958027
